25 1 4 Meeking right left c 0 c 0 1 z 1
25 2 2 Wugging left left z 1 c 0 1 z 1
25 3 1 Fooping right left z 1 z 1 0 z 1
25 4 3 Zigging left left z 1 c 0 1 z 1
