28 1 2 Wugging right left c 0 z 1 1 c 0
28 2 3 Zigging right right z 0 c 1 0 c 1
28 3 4 Meeking left right c 1 z 0 0 c 1
28 4 1 Fooping left right c 1 z 0 1 c 1
