18 1 1 Fooping left right space 0 space 0 0 space 0
18 2 4 Meeking left right space 0 space 0 1 space 0
18 3 2 Wugging left right space 0 space 0 1 space 0
18 4 3 Zigging left right space 0 space 0 1 space 0
