33 1 3 Zigging right left c 0 c 0 0 c 0
33 2 1 Fooping right right c 1 z 0 1 z 0
33 3 2 Wugging right right z 0 c 1 0 z 0
33 4 4 Meeking left left z 1 c 0 0 c 0
