27 1 3 Zigging left left z 1 z 1 0 c 0
27 2 4 Meeking right right z 0 z 0 1 c 1
27 3 2 Wugging left right c 1 z 0 0 c 1
27 4 1 Fooping right right z 0 c 1 1 c 1
