24 1 1 Fooping left left z 1 c 0 1 z 1
24 2 4 Meeking left right z 0 c 1 1 z 0
24 3 3 Zigging right right c 1 z 0 1 z 0
24 4 2 Wugging left right z 0 c 1 1 z 0
