26 1 2 Wugging right right c 1 z 0 1 c 1
26 2 4 Meeking left left z 1 c 0 0 z 1
26 3 3 Zigging right left z 1 c 0 0 z 1
26 4 1 Fooping right right c 1 z 0 0 c 1
