29 1 4 Meeking left right c 1 z 0 1 z 0
29 2 2 Wugging left right c 1 z 0 0 z 0
29 3 1 Fooping right right z 0 c 1 1 c 1
29 4 3 Zigging right left z 1 c 0 0 c 0
