37 1 4 Meeking left left z 1 c 0 0 z 1
37 2 2 Wugging right right c 1 z 0 1 c 1
37 3 1 Fooping left left c 0 z 1 1 z 1
37 4 3 Zigging right left z 1 c 0 1 z 1
