22 1 1 Fooping left left z 1 c 0 1 z 1
22 2 4 Meeking left right c 1 RightShift 0 1 z 0
22 3 2 Wugging right right z 0 c 1 0 c 1
22 4 3 Zigging right right space 0 space 0 1 space 0
