19 1 3 Zigging left left z 1 c 0 0 z 1
19 2 2 Wugging left left z 1 c 0 1 z 1
19 3 4 Meeking left right z 0 c 1 0 c 1
19 4 1 Fooping right right z 0 c 1 0 c 1
